last_new_job,target,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,training_hours
2,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,153
>4,1,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,146
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,154
2,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,,,30
never,1,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,,,34
1,1,0.855,,Has relevent experience,no_enrollment,Graduate,STEM,9,Oct-49,Pvt Ltd,44
2,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,6
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Oct-49,Pvt Ltd,23
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,264
1,1,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Oct-49,Pvt Ltd,32
2,1,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,Pvt Ltd,32
1,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,,,62
>4,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,108
never,1,0.698,,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,28
never,1,0.92,Male,No relevent experience,Full time course,Graduate,STEM,10,,Pvt Ltd,41
1,1,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,,,54
1,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,,41
1,1,0.762,,Has relevent experience,no_enrollment,Graduate,STEM,9,,,65
1,1,0.624,,Has relevent experience,Full time course,Graduate,,6,10000+,Pvt Ltd,82
1,1,0.855,Female,Has relevent experience,no_enrollment,,,8,100-500,,70
3,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,5000-9999,Pvt Ltd,55
>4,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,11,,,71
1,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,1,500-999,Pvt Ltd,9
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,8
1,1,0.767,Male,Has relevent experience,Part time course,Graduate,STEM,<1,,,54
1,1,0.855,Male,No relevent experience,no_enrollment,,,7,,,80
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,182
4,1,0.624,,Has relevent experience,Full time course,Masters,STEM,6,1000-4999,Pvt Ltd,35
1,1,0.624,Male,No relevent experience,Full time course,Masters,STEM,4,,,24
2,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,10
2,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Early Stage Startup,52
1,1,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,72
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,122
1,1,0.762,Male,Has relevent experience,Part time course,Masters,STEM,9,10000+,Pvt Ltd,67
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,Pvt Ltd,21
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,50
2,1,0.878,,Has relevent experience,no_enrollment,High School,,10,,,66
1,1,0.624,,Has relevent experience,Full time course,Graduate,STEM,5,5000-9999,Pvt Ltd,74
1,1,0.527,,No relevent experience,Full time course,High School,,2,,,300
never,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,,166
1,1,0.624,,Has relevent experience,no_enrollment,Masters,STEM,4,<10,Pvt Ltd,32
1,1,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,2,1000-4999,Pvt Ltd,75
1,1,0.92,Male,No relevent experience,no_enrollment,Graduate,No Major,<1,,,10
never,1,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,51
1,1,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,1,<10,Pvt Ltd,35
1,1,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,4,,,28
never,1,0.743,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,,,24
1,1,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,,,46
2,1,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,9
1,1,0.91,,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,114
never,1,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,,,130
1,1,0.926,Male,Has relevent experience,no_enrollment,Masters,Humanities,4,50-99,Pvt Ltd,85
>4,1,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,9
1,1,0.527,,No relevent experience,no_enrollment,Masters,STEM,<1,,,28
1,1,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,298
>4,1,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,24
1,1,0.92,,No relevent experience,Full time course,High School,,6,,,20
2,1,0.624,,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,10
1,1,0.579,,No relevent experience,Full time course,Graduate,STEM,3,<10,Pvt Ltd,24
never,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,48
,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,8
never,1,0.624,,Has relevent experience,Full time course,Masters,STEM,5,,,51
4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,44
>4,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Early Stage Startup,46
never,1,0.92,Male,No relevent experience,no_enrollment,Primary School,,9,,,67
never,1,0.763,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,76
1,1,0.91,Male,No relevent experience,Full time course,Graduate,STEM,9,,,23
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,240
never,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,61
2,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,Oct-49,Early Stage Startup,167
>4,1,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Public Sector,57
4,1,0.555,,No relevent experience,Full time course,Graduate,STEM,,Oct-49,Pvt Ltd,83
2,1,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,22
1,1,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,9,100-500,Funded Startup,36
1,1,0.762,,No relevent experience,no_enrollment,Graduate,STEM,<1,1000-4999,Pvt Ltd,26
1,1,0.743,,Has relevent experience,Full time course,Masters,STEM,15,<10,Pvt Ltd,38
1,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,3,,,29
3,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,,,11
1,1,0.92,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,NGO,104
3,1,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,6,50-99,Pvt Ltd,18
1,1,0.689,,No relevent experience,Part time course,Graduate,STEM,2,,,23
2,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,16
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,13
never,1,0.624,,No relevent experience,no_enrollment,High School,,2,,,104
1,1,0.624,,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,87
2,1,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,8,,,23
1,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,Oct-49,Pvt Ltd,194
1,1,0.843,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,77
1,1,0.55,Male,No relevent experience,,,,4,,,63
1,1,0.624,Female,No relevent experience,Full time course,Graduate,STEM,2,,,21
1,1,0.762,,No relevent experience,Full time course,,,8,<10,Early Stage Startup,53
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,<1,Oct-49,Pvt Ltd,26
2,1,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,77
2,1,0.624,,Has relevent experience,,Graduate,STEM,8,10000+,Pvt Ltd,190
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,Oct-49,Early Stage Startup,116
2,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,18
1,1,0.727,Male,Has relevent experience,no_enrollment,Masters,Arts,3,1000-4999,,46
4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,,,20
1,1,0.92,Male,No relevent experience,Full time course,Graduate,Other,14,,,50
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,25
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,4
1,1,0.691,,Has relevent experience,no_enrollment,Graduate,STEM,<1,,,52
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,13,,,126
1,1,0.624,,No relevent experience,no_enrollment,Graduate,STEM,2,,,94
1,1,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,6,,,24
never,1,0.624,,No relevent experience,Full time course,Graduate,STEM,5,,,98
2,1,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,25
4,1,0.895,,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,16
,1,0.897,,Has relevent experience,no_enrollment,Masters,STEM,>20,,,85
4,1,0.789,Male,Has relevent experience,Full time course,Graduate,STEM,11,500-999,Pvt Ltd,130
never,1,0.624,,No relevent experience,,Graduate,No Major,2,,,33
1,1,0.887,Male,Has relevent experience,no_enrollment,High School,,>20,,,102
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,102
2,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,3,,,226
never,1,0.624,Male,No relevent experience,Full time course,High School,,5,,,82
1,1,0.855,Male,No relevent experience,Full time course,Graduate,STEM,10,,,58
never,1,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,>20,,Pvt Ltd,79
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,98
2,1,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,112
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,75
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,15,,,116
2,1,0.762,Male,Has relevent experience,Part time course,Graduate,STEM,3,,,47
1,1,0.579,Male,No relevent experience,Part time course,Graduate,Business Degree,1,,,104
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,,10
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,,,29
,1,0.743,,No relevent experience,no_enrollment,Masters,Humanities,18,,,17
3,1,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,13
1,1,0.624,,No relevent experience,Part time course,Graduate,STEM,1,Oct-49,Pvt Ltd,32
never,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,123
never,1,0.624,,Has relevent experience,Full time course,,,1,<10,NGO,30
1,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,33
1,1,0.754,Male,No relevent experience,Full time course,Graduate,STEM,5,,,111
1,1,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,,39
1,1,0.767,,Has relevent experience,Part time course,Masters,STEM,6,10000+,Pvt Ltd,114
never,1,0.896,Male,No relevent experience,Full time course,Graduate,STEM,6,,,92
1,1,0.899,,Has relevent experience,Part time course,High School,,11,50-99,Funded Startup,22
1,1,0.776,,No relevent experience,Full time course,Graduate,STEM,6,,,84
2,1,0.855,,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,81
1,1,0.92,,No relevent experience,Full time course,Graduate,Arts,10,,,87
1,1,0.624,Female,Has relevent experience,Full time course,Masters,STEM,7,500-999,Pvt Ltd,50
4,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,25
2,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,149
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,26
2,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,113
1,1,0.84,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,11
1,1,0.92,Male,No relevent experience,Full time course,High School,,4,1000-4999,Pvt Ltd,95
never,1,0.897,Male,No relevent experience,no_enrollment,Graduate,STEM,4,,,2
never,1,0.725,Male,No relevent experience,Part time course,Masters,STEM,5,,,39
>4,1,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,108
1,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7,,,22
never,1,0.624,,No relevent experience,no_enrollment,,,<1,,,13
2,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,Other,29
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,60
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,,,248
never,1,0.624,Male,No relevent experience,Full time course,,,3,,Pvt Ltd,53
1,1,0.92,,No relevent experience,Full time course,Graduate,,2,,,202
3,1,0.92,Male,Has relevent experience,Full time course,Graduate,Humanities,4,,,32
2,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,13,Oct-49,Pvt Ltd,145
never,1,0.624,,No relevent experience,Full time course,Graduate,STEM,1,,Pvt Ltd,21
,1,0.682,,No relevent experience,Full time course,Graduate,STEM,1,,,97
1,1,0.691,Male,Has relevent experience,Full time course,Graduate,STEM,1,,,9
1,1,0.91,,No relevent experience,Part time course,Graduate,STEM,7,,,4
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,20
1,1,0.92,Male,No relevent experience,no_enrollment,Primary School,,3,,,78
1,1,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,28
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,,,77
never,1,0.624,,No relevent experience,Full time course,Graduate,STEM,5,,,40
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,33
>4,1,0.926,Male,No relevent experience,no_enrollment,Phd,STEM,>20,,,31
1,1,0.92,Male,Has relevent experience,Full time course,High School,,6,,,118
2,1,0.827,,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,33
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,Other,5,,,63
1,1,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,80
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,28
2,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,56
1,1,0.895,Other,No relevent experience,Full time course,Graduate,STEM,5,,,20
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,2,Oct-49,,37
>4,1,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,40
2,1,0.527,,Has relevent experience,Full time course,Graduate,STEM,3,,,108
2,1,0.789,,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,38
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,132
1,1,0.624,,No relevent experience,no_enrollment,Graduate,STEM,1,50-99,Early Stage Startup,34
3,1,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,53
1,1,0.624,Male,Has relevent experience,Full time course,Graduate,Other,5,Oct-49,Early Stage Startup,9
never,1,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Oct-49,Pvt Ltd,39
1,1,0.89,Male,No relevent experience,Full time course,Graduate,Arts,2,,,29
never,1,0.899,,No relevent experience,no_enrollment,Graduate,STEM,4,,,83
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,67
3,1,0.624,Other,No relevent experience,Full time course,Graduate,STEM,7,,,302
2,1,0.558,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,96
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,16,,,127
1,1,0.827,Male,No relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,51
>4,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,45
1,1,0.624,Male,No relevent experience,Full time course,Masters,STEM,3,,,55
never,1,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,,,11
1,1,0.899,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,23
,1,0.92,,No relevent experience,Full time course,High School,,<1,,,27
1,1,0.55,,No relevent experience,Full time course,Masters,STEM,2,<10,NGO,14
2,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,,,51
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Oct-49,Pvt Ltd,69
1,1,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,112
1,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,Oct-49,Early Stage Startup,324
2,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Funded Startup,147
never,1,0.624,Male,Has relevent experience,Full time course,Masters,STEM,1,100-500,Pvt Ltd,27
2,1,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,56
1,1,0.92,Male,No relevent experience,Full time course,High School,,3,,,54
1,1,0.926,Male,No relevent experience,Full time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,114
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,82
never,1,0.92,Female,No relevent experience,Full time course,High School,,16,,,138
3,1,0.91,Male,No relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,18
never,1,0.91,,No relevent experience,no_enrollment,High School,,2,,,16
1,1,0.527,Male,No relevent experience,Full time course,High School,,7,,,44
2,1,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,100-500,Pvt Ltd,6
1,1,0.624,Male,Has relevent experience,Full time course,Masters,STEM,1,50-99,Pvt Ltd,50
>4,1,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,46
3,1,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,72
1,1,0.701,,Has relevent experience,Full time course,Graduate,STEM,10,,,16
2,1,0.624,,Has relevent experience,Full time course,Graduate,STEM,5,500-999,Funded Startup,27
3,1,0.915,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,90
1,1,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,2,,,36
>4,1,0.866,Male,No relevent experience,no_enrollment,Graduate,STEM,11,,,45
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,80
never,1,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,11,,,152
>4,1,0.925,,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,24
never,1,0.555,Male,No relevent experience,Full time course,High School,,3,,,46
2,1,0.92,Male,No relevent experience,Full time course,High School,,6,50-99,Public Sector,47
1,1,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,78
1,1,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,17
1,1,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,43
2,1,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,4,,,51
2,1,0.624,Female,Has relevent experience,,Graduate,STEM,4,,,158
2,1,0.926,Male,No relevent experience,Full time course,Masters,STEM,7,,,76
never,1,0.92,Other,No relevent experience,no_enrollment,Primary School,,3,,,136
1,1,0.847,Other,No relevent experience,no_enrollment,Graduate,STEM,<1,<10,Pvt Ltd,40
